inspec_ym,inspec_loc,pH,water02,SS,water04,water05,DO,TP,대장균총,분원성대장균,수온,EC,water12,water13,water14,water15,water16,water17,water18,water19,TN,water21,water22,water23,water24,water25,water26,water27,area_CODE,area_NAME,river_CODE,river_NAME,loc_NAME,loc_ADDR,year,month,river_name,track,ecoli_label_raw,label_A,label_B
201309,206,7.8,2.0,2.5,,6.0,6.1,0.209,2200.0,1700.0,24.0,42380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.166,0.294,2.678,2.697,0.197,0.205,,1.0,0.0,2,중부산,3,동천,동천1,광무교,2013,9,동천,B,1700.0,1,0
201309,207,7.4,10.0,19.4,,12.0,1.1,0.458,22000.0,14000.0,24.0,41440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.242,0.021,3.375,3.602,0.39,0.394,,11.6,0.0,2,중부산,3,동천,동천2,범4호교,2013,9,동천,B,14000.0,1,1
201309,208,7.5,5.8,6.4,,14.7,4.1,0.269,2800.0,460.0,24.0,44460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.743,0.007,1.799,2.017,0.194,0.202,,6.3,0.0,2,중부산,3,동천,동천3,범일교,2013,9,동천,B,460.0,0,0
201309,215,8.1,2.5,5.4,,7.4,8.1,0.139,13000.0,700.0,28.2,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181,1.64,2.337,2.436,0.12,0.122,0.0,5.0,0.0,1,수영강,29,온천천,온천천1(태광산업),태광산업 앞,2013,9,온천천,A,700.0,0,0
201309,216,7.5,2.1,4.8,,4.4,5.4,0.16,7900.0,490.0,24.2,1037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.462,1.705,2.799,2.898,0.136,0.14,0.0,5.2,0.0,1,수영강,29,온천천,온천천2(연안교),연안교,2013,9,온천천,A,490.0,0,0
201309,312,7.4,8.8,10.0,3.2,11.3,1.4,0.389,110000.0,,24.1,42630.0,,,,,,,,,,,2.969,,,,,,2,중부산,3,동천,동천2-1,범3호교(성서교),2013,9,동천,B,110000.0,1,1
201309,327,8.2,1.8,4.2,3.8,17.9,8.1,0.145,170.0,,26.8,202.0,,,,,,,,,,,2.522,,,,,,1,수영강,29,온천천,온천천(청룡),청룡2호교,2013,9,온천천,A,170.0,0,0
201309,328,7.6,2.1,5.2,4.6,5.8,8.0,0.464,11000.0,,26.8,343.0,,,,,,,,,,,6.171,,,,,,1,수영강,29,온천천,온천천(온천),온천교,2013,9,온천천,A,11000.0,1,0
201310,206,6.2,3.2,5.0,,9.1,5.0,0.379,24000.0,14000.0,22.7,40810.0,0.0,,,,,,,3.19,0.266,3.574,3.854,0.355,0.36,,0.5,,2,중부산,3,동천,동천1,광무교,2013,10,동천,B,14000.0,1,0
201310,207,6.1,11.7,13.5,,20.1,0.8,0.453,35000.0,12000.0,22.9,43340.0,0.0,,,,,,,2.806,0.013,3.313,4.007,0.283,0.311,,61.9,,2,중부산,3,동천,동천2,범4호교,2013,10,동천,B,12000.0,1,1
201310,208,6.4,6.0,6.1,,17.9,2.1,0.189,35000.0,9400.0,22.9,47080.0,0.0,,,,,,,1.245,0.013,1.589,1.817,0.118,0.143,,28.5,,2,중부산,3,동천,동천3,범일교,2013,10,동천,B,9400.0,1,1
201310,215,8.0,1.9,4.8,,2.6,8.4,0.107,7900.0,490.0,24.2,270.0,0.0,,,,,,,0.063,1.621,2.012,2.037,0.085,0.1,,1.4,,1,수영강,29,온천천,온천천1(태광산업),태광산업 앞,2013,10,온천천,A,490.0,0,0
201310,216,7.3,3.0,5.6,,5.8,5.3,0.212,7000.0,2700.0,22.9,7721.0,0.0,,,,,,,0.795,1.851,2.947,3.013,0.157,0.173,,13.3,,1,수영강,29,온천천,온천천2(연안교),연안교,2013,10,온천천,A,2700.0,1,0
201310,312,6.2,8.4,9.7,3.5,26.3,1.1,0.397,3900.0,,23.0,43870.0,,,,,,,,,,,3.705,,,,,,2,중부산,3,동천,동천2-1,범3호교(성서교),2013,10,동천,B,3900.0,1,1
201310,327,8.0,1.6,3.0,1.6,7.1,8.5,0.047,1300.0,,23.6,241.0,,,,,,,,,,,1.8,,,,,,1,수영강,29,온천천,온천천(청룡),청룡2호교,2013,10,온천천,A,1300.0,1,0
201310,328,8.0,2.1,4.2,1.9,7.5,9.1,0.118,7900.0,,23.7,328.0,,,,,,,,,,,2.694,,,,,,1,수영강,29,온천천,온천천(온천),온천교,2013,10,온천천,A,7900.0,1,0
201311,206,7.8,4.3,5.6,,2.6,7.8,0.463,24000.0,4900.0,15.8,30900.0,0.0,,,,,,,4.666,0.518,5.53,5.825,0.392,0.394,,0.6,,2,중부산,3,동천,동천1,광무교,2013,11,동천,B,4900.0,1,0
201311,207,7.4,5.4,6.0,,4.2,1.4,0.381,130000.0,14000.0,15.0,35260.0,0.0,,,,,,,2.44,0.02,2.581,3.02,0.24,0.27,,1.7,,2,중부산,3,동천,동천2,범4호교,2013,11,동천,B,14000.0,1,1
201311,208,7.4,3.1,3.5,,3.1,2.0,0.344,79000.0,11000.0,15.8,38850.0,0.0,,,,,,,1.392,0.076,1.599,1.856,0.257,0.265,,0.4,,2,중부산,3,동천,동천3,범일교,2013,11,동천,B,11000.0,1,1
201311,215,8.2,1.6,4.2,,6.2,11.8,0.068,2200.0,110.0,14.4,174.0,0.0,,,,,,,0.078,1.533,1.632,1.747,0.042,0.051,,1.0,,1,수영강,29,온천천,온천천1(태광산업),태광산업 앞,2013,11,온천천,A,110.0,0,0
201311,216,7.3,2.3,5.6,,2.8,7.8,0.131,1700.0,110.0,15.2,9809.0,0.0,,,,,,,0.611,2.219,2.943,3.544,0.101,0.103,,1.6,,1,수영강,29,온천천,온천천2(연안교),연안교,2013,11,온천천,A,110.0,0,0
201311,312,7.3,4.4,4.8,3.1,4.0,1.7,0.365,920000.0,33000.0,15.5,37190.0,,,,,,,,1.695,0.0191,1.853,2.168,0.251,0.27,0.0,0.7,,2,중부산,3,동천,동천2-1,범3호교(성서교),2013,11,동천,B,33000.0,1,1
201311,327,7.7,1.4,4.2,2.5,8.7,10.3,0.048,170.0,23.0,15.8,156.0,,,,,,,,0.087,1.4298,1.549,1.585,0.013,0.023,0.0,1.6,,1,수영강,29,온천천,온천천(청룡),청룡2호교,2013,11,온천천,A,23.0,0,0
201311,328,8.1,1.5,4.4,2.6,2.0,12.6,0.059,2300.0,330.0,15.2,220.0,,,,,,,,0.071,1.962,2.115,2.147,0.049,0.055,0.0,1.7,,1,수영강,29,온천천,온천천(온천),온천교,2013,11,온천천,A,330.0,0,0
201312,206,7.9,3.2,4.0,,3.4,7.6,0.145,700.0,700.0,10.0,38990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.157,0.242,1.603,1.634,0.14,0.144,,0.3,0.0,2,중부산,3,동천,동천1,광무교,2013,12,동천,B,700.0,0,0
201312,208,7.3,6.5,6.5,,4.4,1.6,0.275,2200.0,1400.0,9.2,39110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.881,0.004,2.062,2.348,0.179,0.195,,0.0,0.0,2,중부산,3,동천,동천3,범일교,2013,12,동천,B,1400.0,1,1
201312,215,7.9,2.2,4.4,,6.7,12.2,0.09,330.0,130.0,9.2,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288,1.981,2.639,2.73,0.074,0.088,0.0,2.7,0.0,1,수영강,29,온천천,온천천1(태광산업),태광산업 앞,2013,12,온천천,A,130.0,0,0
201312,216,7.2,2.5,5.0,,3.3,9.5,0.322,13000.0,2300.0,9.0,6103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.749,2.69,4.01,4.098,0.253,0.317,0.0,2.6,0.0,1,수영강,29,온천천,온천천2(연안교),연안교,2013,12,온천천,A,2300.0,1,0
201312,312,7.3,11.6,12.5,2.0,6.3,1.0,0.418,3300.0,,8.8,38060.0,,,,,,,,,,,3.435,,,,,,2,중부산,3,동천,동천2-1,범3호교(성서교),2013,12,동천,B,3300.0,1,1
201312,327,8.0,1.9,3.8,1.7,4.1,12.4,0.034,110.0,,9.1,268.0,,,,,,,,,,,2.569,,,,,,1,수영강,29,온천천,온천천(청룡),청룡2호교,2013,12,온천천,A,110.0,0,0
201312,328,7.8,2.2,4.8,1.9,1.0,14.1,0.137,11000.0,,9.5,212.0,,,,,,,,,,,4.109,,,,,,1,수영강,29,온천천,온천천(온천),온천교,2013,12,온천천,A,11000.0,1,0
201401,206,7.6,2.0,2.0,,6.7,7.9,0.206,540.0,140.0,8.3,39990.0,0.0,,,,,,,1.727,0.07,2.092,2.508,0.075,0.164,,0.3,,2,중부산,3,동천,동천1,광무교,2014,1,동천,B,140.0,0,0
201401,207,7.5,12.6,12.8,,16.5,1.5,0.595,350.0,110.0,6.5,38600.0,0.0,,,,,,,2.911,0.011,3.886,4.96,0.091,0.313,,1.2,,2,중부산,3,동천,동천2,범4호교,2014,1,동천,B,110.0,0,1
201401,208,7.5,2.1,3.2,,8.9,5.1,0.114,2400.0,130.0,7.9,41550.0,0.0,,,,,,,0.979,0.014,1.291,1.303,0.028,0.081,,0.4,,2,중부산,3,동천,동천3,범일교,2014,1,동천,B,130.0,0,0
201401,215,7.6,3.1,5.2,,5.0,12.5,0.106,2800.0,790.0,5.5,319.0,0.0,,,,,,,0.531,2.102,3.274,3.362,0.076,0.102,,10.5,,1,수영강,29,온천천,온천천1(태광산업),태광산업 앞,2014,1,온천천,A,790.0,0,0
201401,216,6.9,3.7,6.4,,4.4,10.9,0.239,2700.0,1300.0,6.6,11150.0,0.0,,,,,,,1.153,2.969,4.802,5.031,0.155,0.23,,26.6,,1,수영강,29,온천천,온천천2(연안교),연안교,2014,1,온천천,A,1300.0,1,0
201401,312,7.5,4.8,4.8,2.0,13.7,2.8,0.252,,,6.6,38060.0,,,,,,,,,,,2.871,,,,,,2,중부산,3,동천,동천2-1,범3호교(성서교),2014,1,동천,B,,0,1
201401,327,7.8,1.1,2.0,1.7,0.7,13.8,0.013,,,4.9,268.0,,,,,,,,,,,1.012,,,,,,1,수영강,29,온천천,온천천(청룡),청룡2호교,2014,1,온천천,A,,0,0
201401,328,7.9,3.1,4.8,1.9,1.9,13.8,0.247,,,6.3,212.0,,,,,,,,,,,5.527,,,,,,1,수영강,29,온천천,온천천(온천),온천교,2014,1,온천천,A,,0,0
201402,206,7.4,13.2,13.6,,13.9,5.2,0.505,48000.0,10000.0,4.2,6058.0,0.0,,,,,,,6.878,0.679,8.41,8.61,0.304,0.455,,0.1,,2,중부산,3,동천,동천1,광무교,2014,2,동천,B,10000.0,1,0
201402,207,7.1,13.5,13.6,,28.8,0.6,0.539,150000.0,46000.0,8.5,33860.0,0.0,,,,,,,4.834,0.001,6.163,6.231,0.299,0.445,,1.3,,2,중부산,3,동천,동천2,범4호교,2014,2,동천,B,46000.0,1,1
201402,208,7.3,8.6,6.8,,29.5,0.7,0.364,47000.0,21000.0,8.8,37360.0,0.0,,,,,,,3.796,0.0,4.082,4.153,0.228,0.275,,0.6,,2,중부산,3,동천,동천3,범일교,2014,2,동천,B,21000.0,1,1
201402,215,7.7,44.2,30.3,,113.3,14.1,0.189,48000.0,1400.0,4.7,435.0,0.0,,,,,,,1.0,1.698,3.702,3.791,0.06,3.702,,65.0,,1,수영강,29,온천천,온천천1(태광산업),태광산업 앞,2014,2,온천천,A,1400.0,1,0
201402,216,7.6,5.5,5.9,,4.6,10.9,0.151,4800.0,470.0,4.4,1195.0,0.0,,,,,,,0.973,2.527,4.374,4.652,0.088,4.374,,2.0,,1,수영강,29,온천천,온천천2(연안교),연안교,2014,2,온천천,A,470.0,0,0
201402,312,7.2,10.8,10.0,2.0,21.5,0.6,0.427,,,9.0,38060.0,,,,,,,,,,,5.032,,,,,,2,중부산,3,동천,동천2-1,범3호교(성서교),2014,2,동천,B,,0,1
201402,327,7.9,2.0,1.3,1.7,0.2,14.6,0.019,,,4.2,268.0,,,,,,,,,,,1.369,,,,,,1,수영강,29,온천천,온천천(청룡),청룡2호교,2014,2,온천천,A,,0,0
201402,328,8.2,3.7,4.5,1.9,3.7,15.3,0.115,,,3.0,212.0,,,,,,,,,,,3.71,,,,,,1,수영강,29,온천천,온천천(온천),온천교,2014,2,온천천,A,,0,0
201403,206,7.3,2.8,3.6,,2.9,8.0,0.172,14000.0,6000.0,11.9,47070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.644,0.32,2.254,2.284,0.159,0.165,,0.4,0.0,2,중부산,3,동천,동천1,광무교,2014,3,동천,B,6000.0,1,0
201403,207,7.0,6.2,7.6,,10.0,0.6,0.437,350000.0,14000.0,13.3,40970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.878,0.011,4.824,4.883,0.313,0.43,,0.7,0.0,2,중부산,3,동천,동천2,범4호교,2014,3,동천,B,14000.0,1,1
201403,208,6.9,6.2,8.0,,6.5,0.5,0.417,39000.0,9000.0,14.3,41560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.009,0.014,4.604,4.7,0.247,0.409,,0.6,0.0,2,중부산,3,동천,동천3,범일교,2014,3,동천,B,9000.0,1,1
201403,215,8.8,6.4,9.0,,12.2,13.3,0.24,920.0,47.0,9.5,439.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,1.275,1.079,3.036,3.431,0.073,0.171,0.0,25.0,0.0,1,수영강,29,온천천,온천천1(태광산업),태광산업 앞,2014,3,온천천,A,47.0,0,0
201403,216,7.9,6.5,6.2,,4.6,10.5,0.167,1700.0,3500.0,6.9,839.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.449,1.447,2.96,3.085,0.09,0.129,0.0,4.9,0.0,1,수영강,29,온천천,온천천2(연안교),연안교,2014,3,온천천,A,3500.0,1,0
201403,312,7.0,6.0,7.2,2.0,39.1,0.6,0.459,,,13.4,38060.0,,,,,,,,,,,1.861,,,,,,2,중부산,3,동천,동천2-1,범3호교(성서교),2014,3,동천,B,,0,1
201403,327,8.6,3.0,5.2,1.7,6.3,13.1,0.062,,,7.7,268.0,,,,,,,,,,,2.393,,,,,,1,수영강,29,온천천,온천천(청룡),청룡2호교,2014,3,온천천,A,,0,0
201403,328,8.6,1.8,5.1,1.9,4.4,16.2,0.136,,,8.1,212.0,,,,,,,,,,,2.634,,,,,,1,수영강,29,온천천,온천천(온천),온천교,2014,3,온천천,A,,0,0
201404,206,7.5,8.4,4.4,,3.4,8.1,0.648,15000.0,10000.0,13.5,43850.0,0.0,,,,,,,3.094,0.167,3.1,3.345,0.61,0.623,,0.0,,2,중부산,3,동천,동천1,광무교,2014,4,동천,B,10000.0,1,0
201404,207,7.2,21.5,22.4,,6.0,0.9,0.643,25000.0,8000.0,15.9,45320.0,0.0,,,,,,,4.264,0.0,4.272,4.366,0.6,0.612,,0.4,,2,중부산,3,동천,동천2,범4호교,2014,4,동천,B,8000.0,1,1
201404,208,7.3,10.3,9.2,,7.2,1.2,0.35,14000.0,4000.0,14.7,49200.0,0.0,,,,,,,1.999,0.0,2.086,2.283,0.331,0.332,,1.1,,2,중부산,3,동천,동천3,범일교,2014,4,동천,B,4000.0,1,1
201404,215,9.1,3.1,9.3,,6.1,10.4,0.078,700.0,490.0,16.3,452.0,0.0,,,,,,,0.027,2.849,3.224,3.447,0.034,0.064,,20.3,,1,수영강,29,온천천,온천천1(태광산업),태광산업 앞,2014,4,온천천,A,490.0,0,0
201404,216,7.9,2.3,7.9,,2.3,6.4,0.129,16000.0,1700.0,13.9,603.0,0.0,,,,,,,0.363,2.082,2.957,3.185,0.087,0.104,,5.0,,1,수영강,29,온천천,온천천2(연안교),연안교,2014,4,온천천,A,1700.0,1,0
201404,312,7.3,21.5,18.8,2.0,6.6,1.4,0.587,46930.0,,15.9,38060.0,,,,,,,,,,,3.721,,,,,,2,중부산,3,동천,동천2-1,범3호교(성서교),2014,4,동천,B,46930.0,1,1
201404,327,8.1,0.5,2.4,1.7,1.8,11.6,0.017,70.0,,12.7,268.0,,,,,,,,,,,1.007,,,,,,1,수영강,29,온천천,온천천(청룡),청룡2호교,2014,4,온천천,A,70.0,0,0
201404,328,8.8,2.3,5.6,1.9,4.1,11.3,0.088,333.0,,14.7,212.0,,,,,,,,,,,2.679,,,,,,1,수영강,29,온천천,온천천(온천),온천교,2014,4,온천천,A,333.0,0,0
201405,206,7.9,1.4,2.4,,2.9,6.7,0.094,3300.0,2700.0,15.4,46020.0,0.0,,,,,,,0.372,0.217,0.641,0.964,0.069,0.073,,0.6,,2,중부산,3,동천,동천1,광무교,2014,5,동천,B,2700.0,1,0
201405,207,7.5,9.0,11.9,,7.7,0.4,0.484,6000.0,9000.0,18.5,40070.0,0.0,,,,,,,3.404,0.015,3.704,3.739,0.388,0.438,,7.2,,2,중부산,3,동천,동천2,범4호교,2014,5,동천,B,9000.0,1,1
201405,208,7.5,6.8,9.2,,4.6,0.6,0.341,21000.0,2000.0,17.2,43590.0,0.0,,,,,,,1.722,0.026,2.299,2.371,0.251,0.294,,4.3,,2,중부산,3,동천,동천3,범일교,2014,5,동천,B,2000.0,1,1
201405,215,7.5,2.7,4.9,,6.3,8.6,0.244,4700.0,470.0,21.0,435.0,0.0,,,,,,,1.636,1.33,2.987,3.177,0.236,0.232,,1.4,,1,수영강,29,온천천,온천천1(태광산업),태광산업 앞,2014,5,온천천,A,470.0,0,0
201405,216,7.0,9.8,9.1,,12.1,3.7,0.349,4800.0,3500.0,18.1,1195.0,0.0,,,,,,,1.385,1.482,3.303,4.385,0.126,0.127,,83.5,,1,수영강,29,온천천,온천천2(연안교),연안교,2014,5,온천천,A,3500.0,1,0
201406,216,7.6,2.9,5.6,,5.6,5.1,0.145,1700.0,340.0,20.5,2455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.845,2.783,2.985,0.093,0.091,0.0,30.1,0.0,1,수영강,29,온천천,온천천2(연안교),연안교,2014,6,온천천,A,340.0,0,0
201406,312,,,,2.0,,,,,,,38060.0,,,,,,,,,,,,,,,,,2,중부산,3,동천,동천2-1,범3호교(성서교),2014,6,동천,B,,0,0
201406,327,,0.1,1.6,1.7,0.2,9.5,0.034,,,17.2,268.0,,,,,,,,,,,0.954,,,,,,1,수영강,29,온천천,온천천(청룡),청룡2호교,2014,6,온천천,A,,0,0
201406,328,,1.4,5.7,1.9,10.7,9.0,0.067,,,20.4,212.0,,,,,,,,,,,1.97,,,,,,1,수영강,29,온천천,온천천(온천),온천교,2014,6,온천천,A,,0,0
201407,206,7.5,2.6,0.8,,8.6,5.3,0.079,110000.0,46000.0,22.6,40360.0,0.0,,,,,,,0.251,0.21,0.63,0.72,0.07,0.07,,9.7,,2,중부산,3,동천,동천1,광무교,2014,7,동천,B,46000.0,1,0
201407,207,7.5,16.5,16.4,,6.4,0.9,0.369,130000.0,130000.0,24.4,35110.0,0.0,,,,,,,2.249,0.01,2.485,2.96,0.251,0.252,,104.1,,2,중부산,3,동천,동천2,범4호교,2014,7,동천,B,130000.0,1,1
201407,208,7.5,10.5,9.2,,16.4,0.7,0.267,540000.0,540000.0,24.0,37230.0,0.0,,,,,,,1.682,0.01,1.932,2.304,0.176,0.18,,21.0,,2,중부산,3,동천,동천3,범일교,2014,7,동천,B,540000.0,1,1
201407,215,7.7,2.4,4.3,,6.1,7.6,0.076,32000.0,490.0,26.2,357.0,0.0,,,,,,,0.018,1.12,1.488,1.878,0.056,0.066,,2.6,,1,수영강,29,온천천,온천천1(태광산업),태광산업 앞,2014,7,온천천,A,490.0,0,0
201407,216,7.2,9.0,9.1,,16.4,3.1,0.353,9200000.0,1700.0,22.7,653.0,0.0,,,,,,,2.698,1.32,4.837,5.436,0.204,0.198,,2.0,,1,수영강,29,온천천,온천천2(연안교),연안교,2014,7,온천천,A,1700.0,1,0
201602,216,8.1,5.5,3.6,,2.6,11.5,0.073,14000.0,9400.0,8.9,3003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.553,3.0185,4.124,4.327,0.022,0.066,0.0,8.8,,1,수영강,29,온천천,온천천2(연안교),연안교,2016,2,온천천,A,9400.0,1,0
201407,312,7.6,11.8,11.6,2.0,5.6,0.7,0.28,36656.0,,24.3,38060.0,,,,,,,,,,,2.52,,,,,,2,중부산,3,동천,동천2-1,범3호교(성서교),2014,7,동천,B,36656.0,1,1
201407,327,7.2,1.4,3.1,1.7,1.2,8.8,0.036,113.0,,20.7,268.0,,,,,,,,,,,0.802,,,,,,1,수영강,29,온천천,온천천(청룡),청룡2호교,2014,7,온천천,A,113.0,0,0
201407,328,7.3,3.2,6.7,1.9,3.5,7.2,0.091,623.0,,22.7,212.0,,,,,,,,,,,2.499,,,,,,1,수영강,29,온천천,온천천(온천),온천교,2014,7,온천천,A,623.0,0,0
201408,206,6.9,11.0,9.2,,6.4,2.8,0.612,48000.0,48000.0,23.0,22970.0,0.0,,,,,,,5.076,0.2,6.231,6.517,0.52,0.599,,6.0,,2,중부산,3,동천,동천1,광무교,2014,8,동천,B,48000.0,1,1
201408,207,6.8,18.8,15.2,,10.7,0.6,0.624,39000.0,24000.0,24.2,27100.0,0.0,,,,,,,4.518,0.06,5.802,5.967,0.518,0.587,,3.6,,2,중부산,3,동천,동천2,범4호교,2014,8,동천,B,24000.0,1,1
201408,208,6.8,13.8,9.2,,4.0,0.3,0.378,47000.0,47000.0,24.1,31630.0,0.0,,,,,,,1.808,0.0,3.804,3.871,0.302,0.364,,2.4,,2,중부산,3,동천,동천3,범일교,2014,8,동천,B,47000.0,1,1
201408,215,7.5,1.0,3.2,,1.2,7.3,0.108,28000.0,930.0,27.3,126.0,0.0,,,,,,,0.051,0.88,0.988,1.062,0.065,0.106,,0.9,,1,수영강,29,온천천,온천천1(태광산업),태광산업 앞,2014,8,온천천,A,930.0,0,0
201408,216,7.2,3.8,5.6,,6.4,1.2,0.353,160000.0,4700.0,24.5,1554.0,0.0,,,,,,,1.199,0.22,1.662,2.053,0.209,0.247,,1.4,,1,수영강,29,온천천,온천천2(연안교),연안교,2014,8,온천천,A,4700.0,1,1
201408,312,6.7,17.6,14.0,2.0,5.7,0.6,0.539,10000.0,,24.5,38060.0,,,,,,,,,,,5.297,,,,,,2,중부산,3,동천,동천2-1,범3호교(성서교),2014,8,동천,B,10000.0,1,1
201408,327,7.8,0.1,2.0,1.7,0.7,8.7,0.059,1700.0,,21.6,268.0,,,,,,,,,,,0.474,,,,,,1,수영강,29,온천천,온천천(청룡),청룡2호교,2014,8,온천천,A,1700.0,1,0
201408,328,7.4,0.6,2.9,1.9,0.5,7.5,0.123,4300.0,,26.1,212.0,,,,,,,,,,,1.353,,,,,,1,수영강,29,온천천,온천천(온천),온천교,2014,8,온천천,A,4300.0,1,0
201409,206,7.6,6.6,7.6,,5.8,3.9,0.633,1200000.0,15000.0,21.6,22600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82,1.43,5.473,5.985,0.518,0.546,,2.0,0.0,2,중부산,3,동천,동천1,광무교,2014,9,동천,B,15000.0,1,0
201409,207,7.5,4.6,6.8,,3.2,3.5,0.45,920000.0,48000.0,22.0,25400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43,1.05,4.111,4.341,0.351,0.375,,4.0,0.0,2,중부산,3,동천,동천2,범4호교,2014,9,동천,B,48000.0,1,0
201409,208,7.6,3.8,4.8,,3.0,2.8,0.329,540000.0,41000.0,22.8,36600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.838,0.48,3.005,3.031,0.254,0.286,,5.9,0.0,2,중부산,3,동천,동천3,범일교,2014,9,동천,B,41000.0,1,1
201409,215,7.9,6.0,7.4,,4.1,8.1,0.247,330000.0,110000.0,23.9,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.361,1.54,3.801,4.112,0.215,0.2,0.0,11.1,0.0,1,수영강,29,온천천,온천천1(태광산업),태광산업 앞,2014,9,온천천,A,110000.0,1,0
201409,216,7.7,6.4,4.4,,7.6,3.5,0.232,45000.0,20000.0,22.6,2388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.336,1.44,5.019,4.993,0.213,0.225,0.0,20.2,0.0,1,수영강,29,온천천,온천천2(연안교),연안교,2014,9,온천천,A,20000.0,1,0
201409,312,7.4,4.2,6.0,3.1,3.4,2.4,0.267,920000.0,,23.4,31800.0,,,,,,,,,,,2.171,,,,,,2,중부산,3,동천,동천2-1,범3호교(성서교),2014,9,동천,B,920000.0,1,1
201409,327,7.3,0.5,1.0,0.9,0.2,8.1,0.026,240.0,,19.3,64.0,,,,,,,,,,,0.729,,,,,,1,수영강,29,온천천,온천천(청룡),청룡2호교,2014,9,온천천,A,240.0,0,0
201409,328,7.2,7.5,7.5,3.8,15.3,5.9,0.281,48000.0,,23.0,283.0,,,,,,,,,,,4.598,,,,,,1,수영강,29,온천천,온천천(온천),온천교,2014,9,온천천,A,48000.0,1,0
201405,312,,7.4,16.4,2.0,3.6,0.4,0.489,,,19.3,38060.0,,,,,,,,,,,3.573,,,,,,2,중부산,3,동천,동천2-1,범3호교(성서교),2014,5,동천,B,,0,1
201405,327,,0.2,1.9,1.7,1.9,11.0,0.022,,,16.1,268.0,,,,,,,,,,,0.755,,,,,,1,수영강,29,온천천,온천천(청룡),청룡2호교,2014,5,온천천,A,,0,0
201405,328,,1.5,4.2,1.9,10.2,8.3,0.323,,,19.2,212.0,,,,,,,,,,,4.038,,,,,,1,수영강,29,온천천,온천천(온천),온천교,2014,5,온천천,A,,0,0
201406,215,8.1,3.6,7.6,,18.9,8.9,0.055,11000.0,2700.0,21.3,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,1.491,1.942,2.135,0.032,0.056,0.0,12.3,0.0,1,수영강,29,온천천,온천천1(태광산업),태광산업 앞,2014,6,온천천,A,2700.0,1,0
201410,206,7.3,2.7,1.6,,5.6,5.8,0.098,48000.0,25000.0,19.6,40690.0,0.0,,,,,,,0.239,0.12,0.335,0.434,0.095,0.08,,14.5,,2,중부산,3,동천,동천1,광무교,2014,10,동천,B,25000.0,1,0
201410,207,7.5,4.3,4.8,,5.8,1.8,0.251,70000.0,40000.0,19.8,33760.0,0.0,,,,,,,1.26,0.01,1.553,1.857,0.191,0.183,,15.3,,2,중부산,3,동천,동천2,범4호교,2014,10,동천,B,40000.0,1,1
201410,208,7.6,5.5,5.2,,4.4,1.6,0.268,350000.0,350000.0,20.4,34860.0,0.0,,,,,,,1.207,0.1,1.661,2.108,0.168,0.18,,6.5,,2,중부산,3,동천,동천3,범일교,2014,10,동천,B,350000.0,1,1
201410,215,7.4,1.6,5.0,,1.2,9.6,0.096,28000.0,4700.0,20.0,224.0,0.0,,,,,,,0.122,2.19,3.049,2.654,0.103,0.109,,3.4,,1,수영강,29,온천천,온천천1(태광산업),태광산업 앞,2014,10,온천천,A,4700.0,1,0
201410,216,6.6,2.3,6.0,,10.6,8.3,0.122,11000.0,3300.0,19.4,7888.0,0.0,,,,,,,0.313,3.06,3.931,4.189,0.028,0.038,,61.1,,1,수영강,29,온천천,온천천2(연안교),연안교,2014,10,온천천,A,3300.0,1,0
201410,312,7.6,3.7,4.0,2.5,2.5,1.9,0.205,240000.0,,20.4,35520.0,,,,,,,,,,,1.576,,,,,,2,중부산,3,동천,동천2-1,범3호교(성서교),2014,10,동천,B,240000.0,1,1
201410,327,8.4,0.7,1.4,0.9,0.1,10.0,0.032,14000.0,,17.0,66.0,,,,,,,,,,,0.992,,,,,,1,수영강,29,온천천,온천천(청룡),청룡2호교,2014,10,온천천,A,14000.0,1,0
201410,328,7.8,1.8,3.7,2.2,1.4,8.9,0.096,820.0,,18.6,298.0,,,,,,,,,,,3.462,,,,,,1,수영강,29,온천천,온천천(온천),온천교,2014,10,온천천,A,820.0,0,0
